y, predicted
-1.490231221696984402e-03,-1.845275983214378357e-03
-1.322811041159084513e-03,-1.871586311608552933e-03
-1.511594975090970860e-03,-1.834938768297433853e-03
-1.565014498840001846e-03,-1.864629797637462616e-03
-9.096608397489479650e-04,-1.841010525822639465e-03
-1.568491609510665880e-03,-1.754448749125003815e-03
-1.404824488520512501e-03,-1.698773819953203201e-03
-1.472433834712926371e-03,-1.695352606475353241e-03
-1.344358145846522067e-03,-1.744492445141077042e-03
-1.682280885520189050e-03,-1.778037752956151962e-03
-1.657453738952115781e-03,-1.796951517462730408e-03
-1.564971853926579474e-03,-1.809945795685052872e-03
-1.404788749940451232e-03,-1.820823177695274353e-03
-1.554294344533681000e-03,-1.828653272241353989e-03
-1.273074595185921722e-03,-1.837236806750297546e-03
-1.319457406405298962e-03,-1.819592900574207306e-03
-9.495258316497318281e-04,-1.825888641178607941e-03
-1.344488574212852417e-03,-1.698709093034267426e-03
-1.582574877369111394e-03,-1.660727430135011673e-03
-1.586147836860869655e-03,-1.680557150393724442e-03
-1.500876376793561359e-03,-1.724650617688894272e-03
-1.273421605468748547e-03,-1.797646284103393555e-03
-9.324698579272218922e-04,-1.795062795281410217e-03
-1.440524063804924770e-03,-1.710791606456041336e-03
-1.376658658359907177e-03,-1.734775956720113754e-03
-1.309278417453212280e-03,-1.720308791846036911e-03
-1.529208800191727982e-03,-1.743571367114782333e-03
-1.500840134264181400e-03,-1.824270002543926239e-03
-1.585962564399173019e-03,-1.832064241170883179e-03
-1.479559583266068339e-03,-1.848014537245035172e-03
-1.344792074684969183e-03,-1.873888541013002396e-03
-1.575244208192822523e-03,-1.834937371313571930e-03
-9.688101924116703260e-04,-1.848658081144094467e-03
-1.497280927507532505e-03,-1.787528395652770996e-03
-1.663829049673809686e-03,-1.791014336049556732e-03
-1.554004099947482037e-03,-1.733019482344388962e-03
-1.369655668663021441e-03,-1.796265598386526108e-03
-1.476017955938582456e-03,-1.796942669898271561e-03
-1.476018056638173049e-03,-1.835522707551717758e-03
-1.553996043408083965e-03,-1.839013770222663879e-03
-1.522066088604499693e-03,-1.830569002777338028e-03
-1.603680317334032004e-03,-1.836270559579133987e-03
-1.479560969647498135e-03,-1.807074062526226044e-03
-1.479560994844403244e-03,-1.821270212531089783e-03
-1.507929308263919249e-03,-1.799845602363348007e-03
-1.114300965301694840e-03,-1.786316279321908951e-03
-6.893775113699379545e-04,-1.765617635101079941e-03
-1.444118663581923012e-03,-1.584387850016355515e-03
-1.536207787025126864e-03,-1.535684801638126373e-03
-1.267284985559430539e-03,-1.536925788968801498e-03
-1.606885862031867717e-03,-1.582728233188390732e-03
-8.746717301588182152e-04,-1.696408260613679886e-03
-1.507874137605888249e-03,-1.600969117134809494e-03
-1.415939354623787540e-03,-1.668464392423629761e-03
-1.543164776414031455e-03,-1.695110462605953217e-03
-1.507839682018790152e-03,-1.746331807225942612e-03
-7.764255779800073544e-04,-1.830607187002897263e-03
-1.726567416527456222e-03,-1.715001184493303299e-03
-1.536059053637530824e-03,-1.683819573372602463e-03
-1.638449398132671951e-03,-1.693287398666143417e-03
-1.444259378318224442e-03,-1.732946373522281647e-03
-1.447829047585203442e-03,-1.811044756323099136e-03
-1.564286644344436332e-03,-1.845741178840398788e-03
-1.578497113054385618e-03,-1.858867239207029343e-03
-1.620797366290287157e-03,-1.862099859863519669e-03
-1.486675696213784342e-03,-1.850740984082221985e-03
-1.567871698914375788e-03,-1.861265860497951508e-03
-1.575024642474086691e-03,-1.814462244510650635e-03
-1.578540813033169022e-03,-1.819958910346031189e-03
-1.451289719351035040e-03,-1.816947478801012039e-03
-1.355845822760446632e-03,-1.812138594686985016e-03
-1.423026794407993793e-03,-1.783902756869792938e-03
-1.500775594181875776e-03,-1.802621409296989441e-03
-1.472505557865599023e-03,-1.801399048417806625e-03
-1.458406089981610036e-03,-1.789597794413566589e-03
-1.433601561462868662e-03,-1.792737282812595367e-03
-1.585570792147344803e-03,-1.783210318535566330e-03
-1.635067243836704331e-03,-1.770526636391878128e-03
-1.610368289377195642e-03,-1.764467917382717133e-03
-1.567969518581076955e-03,-1.764994114637374878e-03
-1.458351294876243957e-03,-1.765574328601360321e-03
-1.115325419405483343e-03,-1.774525269865989685e-03
-1.461869172494568948e-03,-1.710928510874509811e-03
-1.352363586362654484e-03,-1.765563618391752243e-03
-1.112210794949814721e-03,-1.729950774461030960e-03
-1.525467755191235253e-03,-1.707430463284254074e-03
-1.366640548173648747e-03,-1.746407244354486465e-03
-1.239533899443339164e-03,-1.756096724420785904e-03
-1.426662057569597943e-03,-1.752758864313364029e-03
-1.730025997037638917e-03,-1.814779359847307205e-03
-1.338411513471248230e-03,-1.785507425665855408e-03
-1.352566000731281713e-03,-1.815485302358865738e-03
-1.504235067894981338e-03,-1.818820368498563766e-03
-1.426704516438633170e-03,-1.805284060537815094e-03
-1.412567761748935403e-03,-1.847766805440187454e-03
-1.461948258479055457e-03,-1.838755328208208084e-03
-1.402001770654886419e-03,-1.860758755356073380e-03
-1.708789914221502592e-03,-1.839565578848123550e-03
-1.465435088199586915e-03,-1.831015571951866150e-03
-1.712375965701675232e-03,-1.863237470388412476e-03
-1.603087451610105650e-03,-1.793012022972106934e-03
-1.394864962252703299e-03,-1.836893148720264435e-03
-1.451345518319347664e-03,-1.813827082514762878e-03
-1.490164726394774394e-03,-1.826791558414697647e-03
-1.585444723061800410e-03,-1.836164854466915131e-03
-1.416044487716160627e-03,-1.804697792977094650e-03
-1.408959937731629536e-03,-1.818256918340921402e-03
-1.409041524715149785e-03,-1.810486894100904465e-03
-1.493691316307314875e-03,-1.792520750313997269e-03
-1.543121084435146537e-03,-1.798998564481735229e-03
-1.536000558783547900e-03,-1.782907173037528992e-03
-1.384296178029203062e-03,-1.782851759344339371e-03
-1.514861408204122139e-03,-1.764905173331499100e-03
-1.581904660212947759e-03,-1.781746279448270798e-03
-1.557219931258338984e-03,-1.750398892909288406e-03
-1.426631716591309331e-03,-1.766522880643606186e-03
-1.490165674717908824e-03,-1.753790304064750671e-03
-1.465424966257891084e-03,-1.766073051840066910e-03
-1.507846987802926881e-03,-1.749408431351184845e-03
-1.507812920218704273e-03,-1.741499174386262894e-03
-1.373689955249933828e-03,-1.759373117238283157e-03
-1.483107056068821246e-03,-1.734950579702854156e-03
-1.486635866279454894e-03,-1.754580065608024597e-03
-1.468991715416914732e-03,-1.752762123942375183e-03
-1.405474878242835533e-03,-1.760357525199651718e-03
-1.514860734719394300e-03,-1.745545770972967148e-03
-1.507841217327056957e-03,-1.750259194523096085e-03
-1.641858135931242553e-03,-1.776682212948799133e-03
-1.465458512482043559e-03,-1.741379033774137497e-03
-1.423104129813346393e-03,-1.786454580724239349e-03
-1.733677385932793844e-03,-1.755218952894210815e-03
-1.656122744663027961e-03,-1.752014737576246262e-03
-1.306499207468105658e-03,-1.774956006556749344e-03
-1.493699778383729025e-03,-1.745912712067365646e-03
-1.596098492400700947e-03,-1.791220158338546753e-03
-1.493702402125942101e-03,-1.773369498550891876e-03
-1.518425626101480236e-03,-1.819521188735961914e-03
-1.468978628174094029e-03,-1.813027542084455490e-03
-1.370082832668116429e-03,-1.814938616007566452e-03
-1.550199993737931721e-03,-1.796235796064138412e-03
-1.589057517419669233e-03,-1.802767161279916763e-03
-1.514934268281828292e-03,-1.790075097233057022e-03
-1.451277813946900280e-03,-1.790821552276611328e-03
-1.525496239926334109e-03,-1.777688972651958466e-03
-1.560862488589602904e-03,-1.773888245224952698e-03
-1.550204091862694223e-03,-1.759840175509452820e-03
-1.334689234085470640e-03,-1.768523361533880234e-03
-1.359462309421281432e-03,-1.751624047756195068e-03
-1.447788735987118238e-03,-1.761012244969606400e-03
-1.433664906995352597e-03,-1.769253518432378769e-03
-1.624356345348654598e-03,-1.751408446580171585e-03
-1.479574824096661998e-03,-1.750656403601169586e-03
-1.638488840756452533e-03,-1.783637329936027527e-03
-1.578541680143832893e-03,-1.752323936671018600e-03
-1.235728254450619169e-03,-1.779370475560426712e-03
-1.709169902287166606e-03,-1.751475967466831207e-03
-1.532580714350604461e-03,-1.743069384247064590e-03
-1.656282027703062957e-03,-1.782676670700311661e-03
-1.500784105581019203e-03,-1.757490914314985275e-03
-1.433574208830110715e-03,-1.813213806599378586e-03
-1.423044275557491800e-03,-1.828277949243783951e-03
-1.341716702583948444e-03,-1.828552223742008209e-03
-1.525512148064018213e-03,-1.818607095628976822e-03
-1.468970824236950825e-03,-1.843237318098545074e-03
-1.536116423894851209e-03,-1.821915153414011002e-03
-1.532587721851591056e-03,-1.798182725906372070e-03
-1.493711107257780345e-03,-1.794418320059776306e-03
-1.525524162114234687e-03,-1.777450088411569595e-03
-1.532597886254975783e-03,-1.776251010596752167e-03
-1.465430006556542623e-03,-1.751530449837446213e-03
-1.550277464968841069e-03,-1.769362017512321472e-03
-1.253282618665982687e-03,-1.733247656375169754e-03
-1.362981874077546108e-03,-1.732638571411371231e-03
-1.476005158125412138e-03,-1.761623658239841461e-03
-1.468974126954553051e-03,-1.759102568030357361e-03
-1.454841998289367524e-03,-1.756028272211551666e-03
-1.560831562866438291e-03,-1.756933983415365219e-03
-1.246363732340650260e-03,-1.772202551364898682e-03
-1.560771492294201141e-03,-1.757958438247442245e-03
-1.532595373848553988e-03,-1.788190100342035294e-03
-1.493705177210031924e-03,-1.777945086359977722e-03
-1.437180889151275318e-03,-1.776652876287698746e-03
-1.412457916234447029e-03,-1.779706683009862900e-03
-1.578469894722934076e-03,-1.789416652172803879e-03
-1.454845999854849272e-03,-1.784840133041143417e-03
-1.479574624080695101e-03,-1.795288641005754471e-03
-1.483107056068821246e-03,-1.775984652340412140e-03
-1.310019113808980409e-03,-1.774273812770843506e-03
-1.469017638852056088e-03,-1.746239606291055679e-03
-1.182929726825252426e-03,-1.794450916349887848e-03
-1.521890325699428934e-03,-1.734141260385513306e-03
-1.532551627195052673e-03,-1.779346726834774017e-03
-1.461929552684535774e-03,-1.763015985488891602e-03
-1.631307994981222656e-03,-1.789496745914220810e-03
-1.504325256184782305e-03,-1.783024519681930542e-03
-1.599617933831969660e-03,-1.816606149077415466e-03
-1.567826712478112561e-03,-1.796721015125513077e-03
-1.440757695914636656e-03,-1.804490108042955399e-03
-1.504297598218857406e-03,-1.795769669115543365e-03
-1.723241412626386757e-03,-1.780864316970109940e-03
-1.529043950830390663e-03,-1.770317554473876953e-03
-1.539685316674319635e-03,-1.807784195989370346e-03
-1.412420390664783894e-03,-1.772287767380475998e-03
-1.483107056068821246e-03,-1.772304065525531769e-03
-1.419498066849408328e-03,-1.790664158761501312e-03
-1.458373379455047900e-03,-1.794293057173490524e-03
-1.366511216356678174e-03,-1.785663422197103500e-03
-1.504301347960885571e-03,-1.774031668901443481e-03
-1.560822760170197309e-03,-1.786687877029180527e-03
-1.514869465015266812e-03,-1.783722080290317535e-03
-1.352410027392980532e-03,-1.772325951606035233e-03
-1.274696519129947005e-03,-1.753774005919694901e-03
-1.444267074247786468e-03,-1.760133076459169388e-03
-1.529005280642231407e-03,-1.787211280316114426e-03
-1.444266524639580516e-03,-1.766838133335113525e-03
-1.606680947631899687e-03,-1.767616253346204758e-03
-1.546675083607292056e-03,-1.772031653672456741e-03
-1.529058466895208933e-03,-1.795972697436809540e-03
-1.461877739382489577e-03,-1.784826628863811493e-03
-1.366545051002424549e-03,-1.775627490133047104e-03
-1.652612200160000254e-03,-1.761306077241897583e-03
-1.490172170088039033e-03,-1.767492387443780899e-03
-1.440715771820662034e-03,-1.792769413441419601e-03
-1.348879390999953862e-03,-1.764252316206693649e-03
-1.483107056068821246e-03,-1.750037074089050293e-03
-1.599641842631476700e-03,-1.794759649783372879e-03
-1.525493239729379955e-03,-1.757069956511259079e-03
-1.578484069951647563e-03,-1.782367005944252014e-03
-1.341780766631290667e-03,-1.770465169101953506e-03
-1.514896468817001447e-03,-1.763800624758005142e-03
-1.737438558773834714e-03,-1.794116571545600891e-03
-1.317000450623725429e-03,-1.753700897097587585e-03
-1.497239084709746414e-03,-1.772227231413125992e-03
-1.419546457373725310e-03,-1.783881336450576782e-03
-1.302906208050951626e-03,-1.784428488463163376e-03
-1.313565398714076774e-03,-1.774044707417488098e-03
-1.271331386057845307e-03,-1.788134686648845673e-03
-1.518358623756420464e-03,-1.766643021255731583e-03
-1.529018496858537213e-03,-1.800023950636386871e-03
-1.483107056068821246e-03,-1.800145953893661499e-03
-1.370170755051158514e-03,-1.815641298890113831e-03
-1.532505508877199905e-03,-1.809437293559312820e-03
-1.299608925115698513e-03,-1.831233035773038864e-03
-1.320841450023423807e-03,-1.802109181880950928e-03
-1.599477153593718880e-03,-1.795906573534011841e-03
-1.486634245133828950e-03,-1.788603141903877258e-03
-1.306746356351204093e-03,-1.805220264941453934e-03
-1.645301581989684582e-03,-1.778712496161460876e-03
-1.543067998808114955e-03,-1.795995049178600311e-03
-1.641846270969467975e-03,-1.827878877520561218e-03
-1.543094284636692317e-03,-1.798370387405157089e-03
-1.585450512537488329e-03,-1.818601042032241821e-03
-1.507815716126461106e-03,-1.794053241610527039e-03
-1.500756972830452488e-03,-1.836962532252073288e-03
-1.465456515066123396e-03,-1.808925531804561615e-03
-1.479577072716494867e-03,-1.803710591048002243e-03
-1.603090341532344880e-03,-1.823743339627981186e-03
-1.500796400461269818e-03,-1.790194306522607803e-03
-1.465417084643193821e-03,-1.814673189073801041e-03
-1.356033302638683189e-03,-1.790501642972230911e-03
-1.539585591231013798e-03,-1.771915238350629807e-03
-1.507783908821505635e-03,-1.786837354302406311e-03
-1.398410779732273210e-03,-1.784587278962135315e-03
-1.528995541310299326e-03,-1.760288607329130173e-03
-1.613724755231329489e-03,-1.777193043380975723e-03
-1.398359881130345614e-03,-1.758602447807788849e-03
-1.529003981825716564e-03,-1.779489219188690186e-03
-1.691462955687382443e-03,-1.771157141774892807e-03
-1.627897354067213810e-03,-1.748660579323768616e-03
-1.490173770782232546e-03,-1.775179058313369751e-03
-1.733943646716467430e-03,-1.782232895493507385e-03
-1.384157248740193816e-03,-1.748149748891592026e-03
-1.412417386897025281e-03,-1.782338134944438934e-03
-1.574990610955602369e-03,-1.789812464267015457e-03
-1.631561669777997943e-03,-1.787515357136726379e-03
-1.716497650996955983e-03,-1.798577606678009033e-03
-1.578579854999763790e-03,-1.797222997993230820e-03
-1.702428702864080276e-03,-1.812697388231754303e-03
-1.607027475768579936e-03,-1.787738408893346786e-03
-1.458323897362393245e-03,-1.809748820960521698e-03
-1.599971548113621926e-03,-1.823298167437314987e-03
-1.051056876600172741e-03,-1.802528742700815201e-03
-1.458340764542672904e-03,-1.767470967024564743e-03
-1.511409984669552726e-03,-1.798458863049745560e-03
-1.412345721475576944e-03,-1.773903146386146545e-03
-1.486644621204732909e-03,-1.801950857043266296e-03
-1.649373796043380721e-03,-1.834783237427473068e-03
-1.631735362465549805e-03,-1.822768710553646088e-03
-2.035319510913379589e-03,-1.835035625845193863e-03
-1.702819223749508885e-03,-1.747400499880313873e-03
-7.917724867392134363e-04,-1.699829474091529846e-03
-1.599940289410343780e-03,-1.457288395613431931e-03
-2.251553975629384027e-03,-1.607064157724380493e-03
-1.561134263667474185e-03,-1.362568698823451996e-03
-1.610807907250782871e-03,-1.525116618722677231e-03
-1.334120078561670461e-03,-1.566417980939149857e-03
-1.068061488448839459e-03,-1.667789649218320847e-03
-1.171222093069685614e-03,-1.636539585888385773e-03
-1.298926499969888784e-03,-1.634768676012754440e-03
-1.366266362694378532e-03,-1.666165888309478760e-03
-1.514965240953391632e-03,-1.739052589982748032e-03
-1.387526399829699334e-03,-1.801715232431888580e-03
-1.440634898815498039e-03,-1.845438499003648758e-03
-1.702527861364604329e-03,-1.849414315074682236e-03
-1.306076958440220617e-03,-1.869425177574157715e-03
-1.967997518043742861e-03,-1.851058565080165863e-03
-1.862185444077436858e-03,-1.830557826906442642e-03
-1.738381745267050110e-03,-1.775265205651521683e-03
-1.195776056254042397e-03,-1.751209609210491180e-03
-1.373204147581859758e-03,-1.733082346618175507e-03
-1.458295734282081830e-03,-1.821058336645364761e-03
-1.440575476103386245e-03,-1.811783760786056519e-03
-1.142883411649333030e-03,-1.839270349591970444e-03
-1.302486380564325547e-03,-1.811271999031305313e-03
-1.408760744565259928e-03,-1.850435510277748108e-03
-1.631742133277916959e-03,-1.817606389522552490e-03
-1.306065666638110950e-03,-1.855967566370964050e-03
-1.507919456585723583e-03,-1.841132529079914093e-03
-1.589264101756355249e-03,-1.853273715823888779e-03
-1.511466470900517519e-03,-1.823921687901020050e-03
-1.798229572537942767e-03,-1.844830811023712158e-03
-1.398076506128421558e-03,-1.818069256842136383e-03
-1.823171314611151100e-03,-1.833056565374135971e-03
-1.670978884435090316e-03,-1.790158916264772415e-03
-1.734879191982917996e-03,-1.860199030488729477e-03
-1.167346063830077604e-03,-1.783461309969425201e-03
-1.181728256864515063e-03,-1.818115822970867157e-03
-1.412272630604504819e-03,-1.761321444064378738e-03
